"url","hawaiian_name","scientific_name","description"
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=aalii",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=ae_S",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=ae_Z",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=ahakea",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=aheahea",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=ahuawa",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=aiea",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=akaakai",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=akala",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=akia",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=akoko",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=akolea",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=akulikuli",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=alaa",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=alaalawainui",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=alahee",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=alani",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=aliipoe",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=aloalo",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=amau",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=ape",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=auhuhu",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=awa",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=awapuhi",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=awikiwiki",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=hala",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=hala_pepe",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=hame",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=hao",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=hapuu",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=hau",NA,NA,NA
"https://data.bishopmuseum.org/ethnobotanydb/ethnobotany.php?b=d&ID=hinahina",NA,NA,NA
